Time	Color	Edge	Label	
1925	Blue	94;105	(94,105)
1925	Blue	154;165	(154,165)
1925	Blue	47;71	(47,71)
1925	Blue	40;49	(40,49)
1926	Blue	80;139	(80,139)
1926	Blue	156;158	(156,158)
1926	Blue	7;45	(7,45)
1926	Blue	151;169	(151,169)
1926	Blue	154;165	(154,165)
1926	Blue	47;71	(47,71)
1926	Blue	40;49	(40,49)
1927	Blue	156;158	(156,158)
1927	Blue	93;94	(93,94)
1927	Blue	151;169	(151,169)
1927	Blue	154;165	(154,165)
1927	Blue	47;71	(47,71)
1927	Blue	40;49	(40,49)
1928	Blue	156;158	(156,158)
1928	Blue	93;94	(93,94)
1928	Blue	151;169	(151,169)
1928	Blue	154;165	(154,165)
1928	Blue	47;71	(47,71)
1928	Blue	40;49	(40,49)
1929	Blue	156;158	(156,158)
1929	Blue	93;94	(93,94)
1929	Blue	22;47	(22,47)
1929	Blue	154;165	(154,165)
1929	Blue	47;71	(47,71)
1929	Blue	6;22	(6,22)
1929	Blue	40;49	(40,49)
1929	Blue	60;70	(60,70)
1929	Blue	62;70	(62,70)
1930	Blue	156;158	(156,158)
1930	Blue	93;94	(93,94)
1930	Blue	22;47	(22,47)
1930	Blue	154;165	(154,165)
1930	Blue	46;47	(46,47)
1930	Blue	47;71	(47,71)
1930	Blue	40;49	(40,49)
1931	Blue	156;158	(156,158)
1931	Blue	93;94	(93,94)
1931	Blue	22;47	(22,47)
1931	Blue	154;165	(154,165)
1931	Blue	47;71	(47,71)
1931	Blue	40;49	(40,49)
1932	Blue	93;94	(93,94)
1932	Blue	40;49	(40,49)
1932	Blue	154;165	(154,165)
1932	Blue	156;158	(156,158)
1932	Blue	47;71	(47,71)
1933	Blue	93;94	(93,94)
1933	Blue	154;165	(154,165)
1933	Blue	112;120	(112,120)
1933	Blue	156;158	(156,158)
1934	Blue	93;94	(93,94)
1934	Blue	154;165	(154,165)
1934	Blue	111;112	(111,112)
1934	Blue	156;158	(156,158)
1935	Blue	154;165	(154,165)
1935	Blue	111;112	(111,112)
1935	Blue	156;158	(156,158)
1935	Blue	163;179	(163,179)
1936	Blue	93;94	(93,94)
1936	Blue	154;165	(154,165)
1936	Blue	111;112	(111,112)
1936	Blue	156;158	(156,158)
1936	Blue	80;139	(80,139)
1937	Blue	156;158	(156,158)
1937	Blue	158;174	(158,174)
1937	Blue	93;94	(93,94)
1937	Blue	163;173	(163,173)
1937	Blue	99;127	(99,127)
1937	Blue	154;165	(154,165)
1937	Blue	111;112	(111,112)
1937	Blue	111;113	(111,113)
1938	Blue	156;158	(156,158)
1938	Blue	163;173	(163,173)
1938	Blue	93;94	(93,94)
1938	Blue	155;178	(155,178)
1938	Blue	158;174	(158,174)
1938	Blue	151;169	(151,169)
1938	Blue	99;127	(99,127)
1938	Blue	154;165	(154,165)
1938	Blue	156;174	(156,174)
1938	Blue	111;112	(111,112)
1938	Blue	111;113	(111,113)
1939	Blue	156;158	(156,158)
1939	Blue	163;173	(163,173)
1939	Blue	93;94	(93,94)
1939	Blue	158;174	(158,174)
1939	Blue	151;169	(151,169)
1939	Blue	99;127	(99,127)
1939	Blue	154;165	(154,165)
1939	Blue	156;174	(156,174)
1939	Blue	111;112	(111,112)
1939	Blue	111;113	(111,113)
1940	Blue	80;139	(80,139)
1940	Blue	156;158	(156,158)
1940	Blue	158;174	(158,174)
1940	Blue	93;94	(93,94)
1940	Blue	99;127	(99,127)
1940	Blue	154;165	(154,165)
1940	Blue	111;113	(111,113)
1941	Blue	80;139	(80,139)
1941	Blue	156;158	(156,158)
1941	Blue	158;174	(158,174)
1941	Blue	93;94	(93,94)
1941	Blue	154;165	(154,165)
1941	Blue	163;179	(163,179)
1941	Blue	111;113	(111,113)
1942	Blue	154;175	(154,175)
1942	Blue	167;174	(167,174)
1942	Blue	94;175	(94,175)
1942	Blue	94;96	(94,96)
1942	Blue	155;174	(155,174)
1942	Blue	80;139	(80,139)
1942	Blue	150;162	(150,162)
1942	Blue	163;179	(163,179)
1942	Blue	94;115	(94,115)
1942	Blue	94;167	(94,167)
1942	Blue	151;178	(151,178)
1942	Blue	111;113	(111,113)
1942	Blue	99;108	(99,108)
1942	Blue	156;158	(156,158)
1942	Blue	158;174	(158,174)
1942	Blue	153;178	(153,178)
1942	Blue	153;154	(153,154)
1942	Blue	96;102	(96,102)
1942	Blue	153;174	(153,174)
1942	Blue	162;164	(162,164)
1942	Blue	99;111	(99,111)
1942	Blue	94;154	(94,154)
1942	Blue	94;160	(94,160)
1942	Blue	93;94	(93,94)
1942	Blue	155;178	(155,178)
1942	Blue	154;165	(154,165)
1942	Blue	150;164	(150,164)
1942	Blue	163;174	(163,174)
1942	Blue	154;174	(154,174)
1942	Blue	102;103	(102,103)
1942	Blue	94;99	(94,99)
1942	Blue	99;127	(99,127)
1943	Blue	154;175	(154,175)
1943	Blue	49;70	(49,70)
1943	Blue	103;143	(103,143)
1943	Blue	37;49	(37,49)
1943	Blue	53;60	(53,60)
1943	Blue	152;165	(152,165)
1943	Blue	0;135	(0,135)
1943	Blue	14;70	(14,70)
1943	Blue	30;60	(30,60)
1943	Blue	94;154	(94,154)
1943	Blue	160;165	(160,165)
1943	Blue	154;167	(154,167)
1943	Blue	94;175	(94,175)
1943	Blue	7;86	(7,86)
1943	Blue	85;146	(85,146)
1943	Blue	111;143	(111,143)
1943	Blue	174;176	(174,176)
1943	Blue	158;174	(158,174)
1943	Blue	94;167	(94,167)
1943	Blue	165;174	(165,174)
1943	Blue	96;102	(96,102)
1943	Blue	153;174	(153,174)
1943	Blue	87;141	(87,141)
1943	Blue	162;164	(162,164)
1943	Blue	62;70	(62,70)
1943	Blue	99;111	(99,111)
1943	Blue	150;162	(150,162)
1943	Blue	7;45	(7,45)
1943	Blue	40;53	(40,53)
1943	Blue	103;121	(103,121)
1943	Blue	150;157	(150,157)
1943	Blue	99;143	(99,143)
1943	Blue	102;103	(102,103)
1943	Blue	167;175	(167,175)
1943	Blue	40;108	(40,108)
1943	Blue	21;62	(21,62)
1943	Blue	150;164	(150,164)
1943	Blue	7;30	(7,30)
1943	Blue	70;120	(70,120)
1943	Blue	103;106	(103,106)
1943	Blue	53;108	(53,108)
1943	Blue	152;160	(152,160)
1943	Blue	135;162	(135,162)
1944	Blue	154;175	(154,175)
1944	Blue	94;175	(94,175)
1944	Blue	158;162	(158,162)
1944	Blue	152;165	(152,165)
1944	Blue	158;174	(158,174)
1944	Blue	0;135	(0,135)
1944	Blue	154;167	(154,167)
1944	Blue	96;104	(96,104)
1944	Blue	94;167	(94,167)
1944	Blue	60;70	(60,70)
1944	Blue	174;176	(174,176)
1944	Blue	40;108	(40,108)
1944	Blue	52;62	(52,62)
1944	Blue	25;108	(25,108)
1944	Blue	94;127	(94,127)
1944	Blue	0;11	(0,11)
1944	Blue	153;174	(153,174)
1944	Blue	25;53	(25,53)
1944	Blue	87;141	(87,141)
1944	Blue	175;176	(175,176)
1944	Blue	162;164	(162,164)
1944	Blue	163;175	(163,175)
1944	Blue	94;154	(94,154)
1944	Blue	49;73	(49,73)
1944	Blue	155;178	(155,178)
1944	Blue	7;45	(7,45)
1944	Blue	40;53	(40,53)
1944	Blue	44;70	(44,70)
1944	Blue	99;126	(99,126)
1944	Blue	150;157	(150,157)
1944	Blue	11;62	(11,62)
1944	Blue	42;60	(42,60)
1944	Blue	37;40	(37,40)
1944	Blue	96;98	(96,98)
1944	Blue	166;167	(166,167)
1944	Blue	167;175	(167,175)
1944	Blue	164;179	(164,179)
1944	Blue	0;62	(0,62)
1944	Blue	127;174	(127,174)
1944	Blue	135;141	(135,141)
1944	Blue	25;73	(25,73)
1944	Blue	99;127	(99,127)
1944	Blue	152;173	(152,173)
1944	Blue	94;176	(94,176)
1944	Blue	53;108	(53,108)
1944	Blue	152;160	(152,160)
1945	Blue	14;60	(14,60)
1945	Blue	93;94	(93,94)
1945	Blue	44;60	(44,60)
1945	Blue	166;167	(166,167)
1945	Blue	167;175	(167,175)
1945	Blue	42;71	(42,71)
1945	Blue	140;141	(140,141)
1945	Blue	24;29	(24,29)
1945	Blue	155;178	(155,178)
1945	Blue	37;71	(37,71)
1945	Blue	1;46	(1,46)
1945	Blue	44;70	(44,70)
1945	Blue	61;62	(61,62)
1945	Blue	156;158	(156,158)
1945	Blue	153;174	(153,174)
1945	Blue	163;179	(163,179)
1945	Blue	135;139	(135,139)
1945	Blue	94;121	(94,121)
1945	Blue	62;70	(62,70)
1945	Blue	111;113	(111,113)
1946	Blue	14;60	(14,60)
1946	Blue	156;158	(156,158)
1946	Blue	42;71	(42,71)
1946	Blue	16;60	(16,60)
1946	Blue	93;94	(93,94)
1946	Blue	25;53	(25,53)
1946	Blue	94;121	(94,121)
1946	Blue	62;70	(62,70)
1947	Blue	14;60	(14,60)
1947	Blue	41;52	(41,52)
1947	Blue	163;173	(163,173)
1947	Blue	93;94	(93,94)
1947	Blue	165;173	(165,173)
1947	Blue	25;53	(25,53)
1947	Blue	94;121	(94,121)
1947	Blue	62;70	(62,70)
1948	Blue	14;60	(14,60)
1948	Blue	93;94	(93,94)
1948	Blue	155;178	(155,178)
1948	Blue	165;173	(165,173)
1948	Blue	0;11	(0,11)
1948	Blue	153;174	(153,174)
1948	Blue	156;174	(156,174)
1948	Blue	25;53	(25,53)
1948	Blue	94;121	(94,121)
1948	Blue	62;70	(62,70)
1949	Blue	163;179	(163,179)
1949	Blue	14;60	(14,60)
1949	Blue	158;174	(158,174)
1949	Blue	93;94	(93,94)
1949	Blue	165;173	(165,173)
1949	Blue	42;71	(42,71)
1949	Blue	0;11	(0,11)
1949	Blue	156;174	(156,174)
1949	Blue	25;53	(25,53)
1949	Blue	62;70	(62,70)
1950	Blue	14;60	(14,60)
1950	Blue	93;94	(93,94)
1950	Blue	158;174	(158,174)
1950	Blue	42;71	(42,71)
1950	Blue	14;62	(14,62)
1950	Blue	165;173	(165,173)
1950	Blue	0;71	(0,71)
1950	Blue	99;127	(99,127)
1950	Blue	0;11	(0,11)
1950	Blue	0;42	(0,42)
1950	Blue	16;52	(16,52)
1950	Blue	25;53	(25,53)
1951	Blue	14;60	(14,60)
1951	Blue	14;42	(14,42)
1951	Blue	16;42	(16,42)
1951	Blue	14;37	(14,37)
1951	Blue	163;173	(163,173)
1951	Blue	93;94	(93,94)
1951	Blue	155;178	(155,178)
1951	Blue	158;174	(158,174)
1951	Blue	80;147	(80,147)
1951	Blue	165;173	(165,173)
1951	Blue	60;70	(60,70)
1951	Blue	60;61	(60,61)
1951	Blue	0;11	(0,11)
1951	Blue	10;59	(10,59)
1951	Blue	156;174	(156,174)
1951	Blue	60;62	(60,62)
1951	Blue	25;53	(25,53)
1951	Blue	42;61	(42,61)
1951	Blue	94;121	(94,121)
1951	Blue	62;70	(62,70)
1952	Blue	94;121	(94,121)
1952	Blue	14;60	(14,60)
1952	Blue	41;52	(41,52)
1952	Blue	158;174	(158,174)
1952	Blue	42;71	(42,71)
1952	Blue	80;147	(80,147)
1952	Blue	165;173	(165,173)
1952	Blue	99;127	(99,127)
1952	Blue	93;94	(93,94)
1952	Blue	0;11	(0,11)
1952	Blue	10;59	(10,59)
1952	Blue	163;179	(163,179)
1952	Blue	171;178	(171,178)
1952	Blue	62;70	(62,70)
1952	Blue	37;60	(37,60)
1952	Blue	151;178	(151,178)
1952	Blue	156;174	(156,174)
1953	Blue	14;60	(14,60)
1953	Blue	42;71	(42,71)
1953	Blue	41;52	(41,52)
1953	Blue	99;127	(99,127)
1953	Blue	93;94	(93,94)
1953	Blue	158;174	(158,174)
1953	Blue	165;173	(165,173)
1953	Blue	152;177	(152,177)
1953	Blue	0;11	(0,11)
1953	Blue	94;121	(94,121)
1953	Blue	60;70	(60,70)
1953	Blue	62;70	(62,70)
1954	Blue	14;60	(14,60)
1954	Blue	80;139	(80,139)
1954	Blue	93;94	(93,94)
1954	Blue	158;174	(158,174)
1954	Blue	42;71	(42,71)
1954	Blue	165;173	(165,173)
1954	Blue	37;61	(37,61)
1954	Blue	99;127	(99,127)
1954	Blue	0;11	(0,11)
1954	Blue	10;59	(10,59)
1954	Blue	156;174	(156,174)
1954	Blue	171;178	(171,178)
1954	Blue	94;121	(94,121)
1954	Blue	60;70	(60,70)
1954	Blue	151;178	(151,178)
1954	Blue	62;70	(62,70)
1955	Blue	14;60	(14,60)
1955	Blue	93;94	(93,94)
1955	Blue	24;29	(24,29)
1955	Blue	158;174	(158,174)
1955	Blue	42;71	(42,71)
1955	Blue	165;173	(165,173)
1955	Blue	0;42	(0,42)
1955	Blue	14;70	(14,70)
1955	Blue	99;127	(99,127)
1955	Blue	80;139	(80,139)
1955	Blue	10;59	(10,59)
1955	Blue	163;179	(163,179)
1955	Blue	0;11	(0,11)
1955	Blue	94;121	(94,121)
1955	Blue	156;174	(156,174)
1955	Blue	62;70	(62,70)
1956	Blue	37;62	(37,62)
1956	Blue	16;37	(16,37)
1956	Blue	158;174	(158,174)
1956	Blue	42;71	(42,71)
1956	Blue	165;173	(165,173)
1956	Blue	0;11	(0,11)
1956	Blue	10;59	(10,59)
1956	Blue	0;42	(0,42)
1956	Blue	80;147	(80,147)
1956	Blue	62;70	(62,70)
1957	Blue	14;60	(14,60)
1957	Blue	80;139	(80,139)
1957	Blue	158;162	(158,162)
1957	Blue	93;94	(93,94)
1957	Blue	14;62	(14,62)
1957	Blue	42;71	(42,71)
1957	Blue	16;62	(16,62)
1957	Blue	158;174	(158,174)
1957	Blue	165;173	(165,173)
1957	Blue	60;61	(60,61)
1957	Blue	10;59	(10,59)
1957	Blue	44;62	(44,62)
1957	Blue	94;121	(94,121)
1957	Blue	62;70	(62,70)
1957	Blue	80;140	(80,140)
1958	Blue	14;60	(14,60)
1958	Blue	98;127	(98,127)
1958	Blue	105;113	(105,113)
1958	Blue	42;71	(42,71)
1958	Blue	158;174	(158,174)
1958	Blue	93;94	(93,94)
1958	Blue	113;125	(113,125)
1958	Blue	155;178	(155,178)
1958	Blue	101;103	(101,103)
1958	Blue	96;102	(96,102)
1958	Blue	165;173	(165,173)
1958	Blue	99;127	(99,127)
1958	Blue	10;59	(10,59)
1958	Blue	0;42	(0,42)
1958	Blue	104;113	(104,113)
1958	Blue	153;174	(153,174)
1958	Blue	96;98	(96,98)
1958	Blue	98;113	(98,113)
1958	Blue	62;70	(62,70)
1959	Blue	14;60	(14,60)
1959	Blue	158;174	(158,174)
1959	Blue	42;71	(42,71)
1959	Blue	155;178	(155,178)
1959	Blue	165;173	(165,173)
1959	Blue	10;59	(10,59)
1959	Blue	16;52	(16,52)
1959	Blue	25;53	(25,53)
1959	Blue	80;147	(80,147)
1959	Blue	62;70	(62,70)
1960	Blue	14;60	(14,60)
1960	Blue	42;71	(42,71)
1960	Blue	165;173	(165,173)
1960	Blue	76;115	(76,115)
1960	Blue	93;117	(93,117)
1960	Blue	84;93	(84,93)
1960	Blue	122;126	(122,126)
1960	Blue	10;59	(10,59)
1960	Blue	0;42	(0,42)
1960	Blue	16;52	(16,52)
1960	Blue	25;53	(25,53)
1960	Blue	80;147	(80,147)
1960	Blue	105;115	(105,115)
1960	Blue	62;70	(62,70)
1961	Blue	14;60	(14,60)
1961	Blue	11;42	(11,42)
1961	Blue	42;71	(42,71)
1961	Blue	101;103	(101,103)
1961	Blue	165;173	(165,173)
1961	Blue	10;59	(10,59)
1961	Blue	25;53	(25,53)
1961	Blue	105;115	(105,115)
1961	Blue	62;70	(62,70)
1962	Blue	14;60	(14,60)
1962	Blue	11;42	(11,42)
1962	Blue	42;71	(42,71)
1962	Blue	165;173	(165,173)
1962	Blue	87;108	(87,108)
1962	Blue	0;11	(0,11)
1962	Blue	163;179	(163,179)
1962	Blue	40;49	(40,49)
1962	Blue	14;52	(14,52)
1962	Blue	80;147	(80,147)
1962	Blue	62;70	(62,70)
1963	Blue	14;60	(14,60)
1963	Blue	158;174	(158,174)
1963	Blue	42;71	(42,71)
1963	Blue	165;173	(165,173)
1963	Blue	52;60	(52,60)
1963	Blue	0;42	(0,42)
1963	Blue	14;52	(14,52)
1963	Blue	171;178	(171,178)
1963	Blue	62;70	(62,70)
1964	Blue	9;26	(9,26)
1964	Blue	154;175	(154,175)
1964	Blue	170;171	(170,171)
1964	Blue	7;47	(7,47)
1964	Blue	9;173	(9,173)
1964	Blue	153;179	(153,179)
1964	Blue	151;169	(151,169)
1964	Blue	27;42	(27,42)
1964	Blue	150;178	(150,178)
1964	Blue	154;167	(154,167)
1964	Blue	0;87	(0,87)
1964	Blue	80;140	(80,140)
1964	Blue	14;60	(14,60)
1964	Blue	153;158	(153,158)
1964	Blue	166;167	(166,167)
1964	Blue	158;174	(158,174)
1964	Blue	150;155	(150,155)
1964	Blue	153;26	(153,26)
1964	Blue	153;174	(153,174)
1964	Blue	61;141	(61,141)
1964	Blue	38;173	(38,173)
1964	Blue	87;108	(87,108)
1964	Blue	30;71	(30,71)
1964	Blue	71;87	(71,87)
1964	Blue	62;70	(62,70)
1964	Blue	52;87	(52,87)
1964	Blue	169;174	(169,174)
1964	Blue	44;141	(44,141)
1964	Blue	20;31	(20,31)
1964	Blue	165;173	(165,173)
1964	Blue	0;71	(0,71)
1964	Blue	19;160	(19,160)
1964	Blue	16;52	(16,52)
1964	Blue	1;22	(1,22)
1964	Blue	155;163	(155,163)
1964	Blue	163;174	(163,174)
1964	Blue	24;29	(24,29)
1964	Blue	167;175	(167,175)
1964	Blue	30;87	(30,87)
1964	Blue	151;174	(151,174)
1964	Blue	9;38	(9,38)
1965	Blue	154;175	(154,175)
1965	Blue	9;173	(9,173)
1965	Blue	167;174	(167,174)
1965	Blue	25;62	(25,62)
1965	Blue	22;141	(22,141)
1965	Blue	42;71	(42,71)
1965	Blue	71;146	(71,146)
1965	Blue	137;146	(137,146)
1965	Blue	7;11	(7,11)
1965	Blue	30;146	(30,146)
1965	Blue	0;87	(0,87)
1965	Blue	42;62	(42,62)
1965	Blue	150;155	(150,155)
1965	Blue	16;62	(16,62)
1965	Blue	25;70	(25,70)
1965	Blue	153;26	(153,26)
1965	Blue	38;173	(38,173)
1965	Blue	42;26	(42,26)
1965	Blue	87;108	(87,108)
1965	Blue	0;62	(0,62)
1965	Blue	30;71	(30,71)
1965	Blue	71;87	(71,87)
1965	Blue	62;70	(62,70)
1965	Blue	22;52	(22,52)
1965	Blue	52;87	(52,87)
1965	Blue	16;37	(16,37)
1965	Blue	91;108	(91,108)
1965	Blue	0;71	(0,71)
1965	Blue	26;158	(26,158)
1965	Blue	44;61	(44,61)
1965	Blue	52;108	(52,108)
1965	Blue	1;22	(1,22)
1965	Blue	167;175	(167,175)
1965	Blue	27;146	(27,146)
1965	Blue	7;141	(7,141)
1965	Blue	7;108	(7,108)
1965	Blue	27;30	(27,30)
1965	Blue	87;91	(87,91)
1966	Blue	42;70	(42,70)
1966	Blue	25;70	(25,70)
1966	Blue	27;70	(27,70)
1966	Blue	43;26	(43,26)
1966	Blue	30;42	(30,42)
1966	Blue	27;30	(27,30)
1967	Blue	131;137	(131,137)
1967	Blue	25;70	(25,70)
1967	Blue	25;47	(25,47)
1968	Blue	52;67	(52,67)
1968	Blue	25;37	(25,37)
1968	Blue	70;74	(70,74)
1968	Blue	25;70	(25,70)
1968	Blue	11;22	(11,22)
1968	Blue	39;69	(39,69)
1968	Blue	131;137	(131,137)
1968	Blue	16;47	(16,47)
1968	Blue	25;47	(25,47)
1968	Blue	169;178	(169,178)
1969	Blue	25;37	(25,37)
1969	Blue	42;70	(42,70)
1969	Blue	8;42	(8,42)
1969	Blue	131;137	(131,137)
1969	Blue	8;70	(8,70)
1969	Blue	69;72	(69,72)
1970	Blue	162;176	(162,176)
1970	Blue	113;115	(113,115)
1970	Blue	24;29	(24,29)
1970	Blue	25;37	(25,37)
1970	Blue	24;122	(24,122)
1970	Blue	173;176	(173,176)
1970	Blue	163;169	(163,169)
1970	Blue	163;178	(163,178)
1970	Blue	131;137	(131,137)
1970	Blue	27;30	(27,30)
1970	Blue	163;176	(163,176)
1970	Blue	29;122	(29,122)
1970	Blue	29;37	(29,37)
1970	Blue	69;72	(69,72)
1971	Blue	46;60	(46,60)
1971	Blue	113;115	(113,115)
1971	Blue	163;169	(163,169)
1971	Blue	67;102	(67,102)
1971	Blue	169;178	(169,178)
1971	Blue	3;10	(3,10)
1971	Blue	57;96	(57,96)
1971	Blue	11;22	(11,22)
1971	Blue	96;102	(96,102)
1971	Blue	163;178	(163,178)
1971	Blue	162;164	(162,164)
1971	Blue	29;30	(29,30)
1971	Blue	20;31	(20,31)
1971	Blue	131;137	(131,137)
1971	Blue	115;127	(115,127)
1971	Blue	31;38	(31,38)
1971	Blue	164;169	(164,169)
1971	Blue	67;96	(67,96)
1971	Blue	25;37	(25,37)
1971	Blue	18;69	(18,69)
1971	Blue	164;173	(164,173)
1971	Blue	27;30	(27,30)
1972	Blue	98;112	(98,112)
1972	Blue	1;37	(1,37)
1972	Blue	163;169	(163,169)
1972	Blue	98;99	(98,99)
1972	Blue	67;102	(67,102)
1972	Blue	169;178	(169,178)
1972	Blue	69;72	(69,72)
1972	Blue	38;110	(38,110)
1972	Blue	57;126	(57,126)
1972	Blue	1;25	(1,25)
1972	Blue	3;10	(3,10)
1972	Blue	70;74	(70,74)
1972	Blue	11;22	(11,22)
1972	Blue	163;178	(163,178)
1972	Blue	22;52	(22,52)
1972	Blue	27;70	(27,70)
1972	Blue	131;137	(131,137)
1972	Blue	95;102	(95,102)
1972	Blue	90;110	(90,110)
1972	Blue	23;42	(23,42)
1972	Blue	25;37	(25,37)
1972	Blue	27;30	(27,30)
1972	Blue	11;52	(11,52)
1973	Blue	46;60	(46,60)
1973	Blue	27;42	(27,42)
1973	Blue	165;175	(165,175)
1973	Blue	162;163	(162,163)
1973	Blue	67;102	(67,102)
1973	Blue	169;178	(169,178)
1973	Blue	18;58	(18,58)
1973	Blue	27;29	(27,29)
1973	Blue	57;126	(57,126)
1973	Blue	39;58	(39,58)
1973	Blue	3;10	(3,10)
1973	Blue	25;70	(25,70)
1973	Blue	67;95	(67,95)
1973	Blue	163;165	(163,165)
1973	Blue	163;175	(163,175)
1973	Blue	27;70	(27,70)
1973	Blue	131;137	(131,137)
1973	Blue	21;70	(21,70)
1973	Blue	160;163	(160,163)
1973	Blue	67;69	(67,69)
1973	Blue	95;102	(95,102)
1973	Blue	24;29	(24,29)
1973	Blue	160;175	(160,175)
1973	Blue	37;70	(37,70)
1973	Blue	25;37	(25,37)
1973	Blue	18;69	(18,69)
1973	Blue	55;169	(55,169)
1973	Blue	164;173	(164,173)
1973	Blue	27;30	(27,30)
1973	Blue	16;21	(16,21)
1973	Blue	55;178	(55,178)
1974	Blue	163;173	(163,173)
1974	Blue	0;102	(0,102)
1974	Blue	27;42	(27,42)
1974	Blue	16;21	(16,21)
1974	Blue	64;67	(64,67)
1974	Blue	69;72	(69,72)
1974	Blue	27;29	(27,29)
1974	Blue	39;58	(39,58)
1974	Blue	3;10	(3,10)
1974	Blue	136;148	(136,148)
1974	Blue	153;174	(153,174)
1974	Blue	163;175	(163,175)
1974	Blue	38;72	(38,72)
1974	Blue	18;39	(18,39)
1974	Blue	47;70	(47,70)
1974	Blue	131;137	(131,137)
1974	Blue	21;70	(21,70)
1974	Blue	160;163	(160,163)
1974	Blue	64;72	(64,72)
1974	Blue	55;56	(55,56)
1974	Blue	167;175	(167,175)
1974	Blue	56;169	(56,169)
1974	Blue	0;118	(0,118)
1974	Blue	95;102	(95,102)
1974	Blue	24;29	(24,29)
1974	Blue	56;178	(56,178)
1974	Blue	160;175	(160,175)
1974	Blue	95;118	(95,118)
1974	Blue	55;169	(55,169)
1974	Blue	164;173	(164,173)
1974	Blue	27;30	(27,30)
1974	Blue	55;178	(55,178)
1975	Blue	152;165	(152,165)
1975	Blue	99;126	(99,126)
1975	Blue	165;175	(165,175)
1975	Blue	160;165	(160,165)
1975	Blue	169;178	(169,178)
1975	Blue	69;72	(69,72)
1975	Blue	163;165	(163,165)
1975	Blue	57;126	(57,126)
1975	Blue	150;155	(150,155)
1975	Blue	57;115	(57,115)
1975	Blue	169;171	(169,171)
1975	Blue	153;174	(153,174)
1975	Blue	21;74	(21,74)
1975	Blue	29;47	(29,47)
1975	Blue	163;175	(163,175)
1975	Blue	135;163	(135,163)
1975	Blue	131;137	(131,137)
1975	Blue	21;70	(21,70)
1975	Blue	64;72	(64,72)
1975	Blue	0;118	(0,118)
1975	Blue	95;102	(95,102)
1975	Blue	24;29	(24,29)
1975	Blue	160;175	(160,175)
1975	Blue	164;173	(164,173)
1975	Blue	167;170	(167,170)
1976	Blue	4;19	(4,19)
1976	Blue	16;25	(16,25)
1976	Blue	72;75	(72,75)
1976	Blue	28;124	(28,124)
1976	Blue	113;120	(113,120)
1976	Blue	71;146	(71,146)
1976	Blue	4;72	(4,72)
1976	Blue	164;173	(164,173)
1976	Blue	21;70	(21,70)
1976	Blue	32;75	(32,75)
1976	Blue	131;137	(131,137)
1976	Blue	54;169	(54,169)
1976	Blue	169;178	(169,178)
1976	Blue	171;178	(171,178)
1976	Blue	64;72	(64,72)
1976	Blue	4;75	(4,75)
1977	Blue	21;25	(21,25)
1977	Blue	86;141	(86,141)
1977	Blue	4;19	(4,19)
1977	Blue	4;72	(4,72)
1977	Blue	72;75	(72,75)
1977	Blue	167;170	(167,170)
1977	Blue	32;75	(32,75)
1977	Blue	153;174	(153,174)
1977	Blue	27;30	(27,30)
1977	Blue	21;70	(21,70)
1977	Blue	4;75	(4,75)
1978	Blue	152;158	(152,158)
1978	Blue	77;163	(77,163)
1978	Blue	4;69	(4,69)
1978	Blue	152;174	(152,174)
1978	Blue	111;125	(111,125)
1978	Blue	4;75	(4,75)
1978	Blue	153;158	(153,158)
1978	Blue	1;25	(1,25)
1978	Blue	150;173	(150,173)
1978	Blue	158;174	(158,174)
1978	Blue	23;40	(23,40)
1978	Blue	32;69	(32,69)
1978	Blue	153;174	(153,174)
1978	Blue	167;170	(167,170)
1978	Blue	86;141	(86,141)
1978	Blue	69;75	(69,75)
1978	Blue	72;75	(72,75)
1978	Blue	1;40	(1,40)
1978	Blue	64;69	(64,69)
1978	Blue	21;70	(21,70)
1978	Blue	21;25	(21,25)
1978	Blue	4;19	(4,19)
1978	Blue	152;153	(152,153)
1978	Blue	27;30	(27,30)
1979	Blue	1;25	(1,25)
1979	Blue	86;141	(86,141)
1979	Blue	158;174	(158,174)
1979	Blue	27;71	(27,71)
1979	Blue	77;163	(77,163)
1979	Blue	152;165	(152,165)
1979	Blue	69;75	(69,75)
1979	Blue	1;37	(1,37)
1979	Blue	32;75	(32,75)
1979	Blue	153;174	(153,174)
1979	Blue	25;37	(25,37)
1979	Blue	21;70	(21,70)
1979	Blue	32;69	(32,69)
1979	Blue	30;71	(30,71)
1980	Blue	153;158	(153,158)
1980	Blue	1;25	(1,25)
1980	Blue	158;174	(158,174)
1980	Blue	25;37	(25,37)
1980	Blue	57;115	(57,115)
1980	Blue	131;146	(131,146)
1980	Blue	164;173	(164,173)
1980	Blue	69;75	(69,75)
1980	Blue	153;174	(153,174)
1980	Blue	27;30	(27,30)
1980	Blue	137;146	(137,146)
1980	Blue	32;69	(32,69)
1980	Blue	29;47	(29,47)
1980	Blue	3;59	(3,59)
1981	Blue	111;124	(111,124)
1981	Blue	27;71	(27,71)
1981	Blue	153;158	(153,158)
1981	Blue	1;25	(1,25)
1981	Blue	158;174	(158,174)
1981	Blue	42;71	(42,71)
1981	Blue	25;37	(25,37)
1981	Blue	111;127	(111,127)
1981	Blue	164;174	(164,174)
1981	Blue	164;173	(164,173)
1981	Blue	1;37	(1,37)
1981	Blue	131;146	(131,146)
1981	Blue	131;137	(131,137)
1981	Blue	153;174	(153,174)
1981	Blue	30;37	(30,37)
